,sentence,label,tones
1343,i still feel its a little shaky at times and can move into the slightly odd jades hair in particular seems prone to this but generally it works well with spencers writing,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.667492,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.566435,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.810545,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1344,i feel is a dumb plot idea,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.507563,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1345,im doing things that make me feel brave and strong i have a a href http derfwadmanor,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.701688,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
1346,i just feel cold and drained all the time im either hungry or tired or cold at the moment and it sort of sucks,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.683078,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.923658,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1347,i have to leave my hair alone now if im feeling impatient,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.726828,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.653099,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.735644,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
1348,i feel not surprised by where i ended up i m happy with a lot of what i ve achieved the positions i ve put myself in,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.904532,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
1349,i just love the colors and the way the yarns feel i also love supporting small businesses and it allows me to provide quality products in my own shop,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.876163,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.617627,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1350,i am not normally the kind of person who gets emotional upon meeting a public figure but as strange as it sounds seeing you yesterday for the first time ever the feeling came over me was the feeling one might feel upon seeing a beloved favorite loving aunt lol,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.622993,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
1351,i am reliving all of the feelings of being rejected less than and not good enough from years ago,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.804813,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.638987,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
1352,i love a movie with a good feel to it that really keeps you enthralled and the road has just that,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.813507,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1353,i was feeling quite casual that day,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1354,i should feel like successful independent woman a la destinys child no,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.610847,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.905748,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1355,i feel funny telling you about my name change anyway gracias por todo,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.575988,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.716301,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1356,i feel guilty to my family my friends who made the introduction for me to that job and somehow i even feel guilty to my boss even though he fooled and lied to me,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.703665,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.606023,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.709321,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1357,i feel lovely,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.946222,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1358,i remember feeling more amused than sensing that i was in any real danger however i must have been experiencing a little bit of shock,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.551804,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.60456,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1359,i feel greedy but too idealistic what is it to expect she would want you to talk to me your proported best friend that she might be happy you have me,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.729369,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
1360,im feeling a little gun shy about this,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.745966,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.506763,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1361,i feel a bit stressed so i get up and take two rescue tablets,sadness,"{  ""document_tone"": {    ""tones"": []  }}"
1362,i feel im being hated,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.61426,        ""tone_id"": ""anger"",        ""tone_name"": ""Anger""      },      {        ""score"": 0.822231,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1363,i am feeling so morose right now i hate how little things like this have enough power to distract me from my day to day life,sadness,"{  ""document_tone"": {    ""tones"": []  }}"
1364,i also like to knit but dont do it as intensely as when i was nowadays i mostly knit socks which gives me the feeling that watching tv isnt that useless because i can knit while watching a film or series,sadness,"{  ""document_tone"": {    ""tones"": []  }}"
1365,i was afraid to clean nicos ears but after his doctor showed me how then i didnt feel like i could hurt him,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.786336,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.653099,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1366,i feel that now i am a lot less irritable than i was before,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1367,i tend to think that it kinda contributed to my medium intelligence and made me understand and feel things in a clever and sensible way in the visual arts field especially but i m always feeling that i m losing that more and more,joy,"{  ""document_tone"": {    ""tones"": []  }}"
1368,i think a lot of the fun there is in meeting the players expectation and making the player feel clever making it seem like they re not just clicking on an option you know,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.656299,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.660103,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.873263,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1369,ive had that vomity shocked feeling from jealousy before and its not something you want to keep feeling and its definitely something you want to get resolved as soon as possible,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.631525,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1370,i like to read this when i am feeling inadequate i know mistakes happen and sometimes they are the perfect mistake,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.582347,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.87232,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1371,i am sure at least i hope so that the woman who responded by saying so that he could help out with the kids also feel this way but what surprised me was that all the reasons i listed above were second,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.858485,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
1372,i loved the feeling i got during an amazing slalom run whether it was in training or in a race,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.903801,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
1373,i felt out of control i hated myself for feeling it then felt more out of control hated myself for hating that i hated it and it just got worse until i was walking to work in a haze trying to not curl up on the pavement and just,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.528692,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.681699,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1374,i have a feeling if he balks at the soup it will be divine enough for me to finish all by myself,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.629121,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.579436,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
1375,i feel festive,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.880435,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.946222,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
1376,ill smoke a few cigarettes because im feeling a little nervous,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.735591,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.653099,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
