,sentence,label,tones
5518,im just being straightforward theyd feel hurt,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.781029,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.974201,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5519,i feel useless and gross and cant seem to find one positive thing about myself,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.647986,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.532616,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5520,i feel distracted or scattered i take a few moments to close my eyes and just breathe,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.925256,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5521,i dont have minutes to post something but because i feel like theres nothing worthwhile to write or anything that would slightly appeal to anyone who might read this,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.568695,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.646387,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.966354,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5522,i believe that if i by myself make a person feel uptight and want to be envous of me then they have another sin called jealousy,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.57374,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      },      {        ""score"": 0.67368,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5523,im sore and feeling very unsure of how in the world i will go more miles in weeks,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.556407,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5524,i was down feeling greedy and depressed,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.959047,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5525,i really am feeling skeptical about politicians lately and all of the tomfoolery and shenanigans that are going on in washington so it s nice to read a book that is about that subject and about some people taking action though no i don t advocate the actions they took,fear,"{  ""document_tone"": {    ""tones"": []  }}"
5526,i sobbed and cried to him feeling quite vulnerable and he did nothing said nothing,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.917501,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5527,i am feeling thankful for warm sunshine crisp autumn air and bright fall colors,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.942421,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5528,im feeling artistic and im feeling stellar,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.560098,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5529,i mean weve been friends for a long time and these things are not new to me but right now it feels like all i ever want to do is just roll my eyes at everything you say and tell you how obnoxious youre being,anger,"{  ""document_tone"": {    ""tones"": []  }}"
5530,i remember feeling equally dazed and road rollered when the twins came home and that was with the pee and poo all neatly tied up in diapers,surprise,"{  ""document_tone"": {    ""tones"": []  }}"
5531,i really wish i had the courage to drag a blade across my skin i wish i could do it i wish i could see the blood and feel that sweet release as it starts to pour out of my flesh and down my body,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.621872,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.565693,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5532,i feel its gonna be months after days ever since you broke up with me,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.702662,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5533,i am skinny look at me i am thin i love myself but i am feeling ignored i am thinner now i try to disappear,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.67919,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.762356,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5534,i feel is truthful the fun always lies in having an idea and seeing it realized and not soo much in the object or goal,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.744123,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5535,i have to say however is that is is awfully difficult to feel glamorous and sensational in all this heat ash stench greasy hair and your basic post yeast infection mode,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.60974,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.543112,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
5536,i couldnt help but feel like that smug bastard on tv already called the first number on the ticket and it wasnt even close to what i picked,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.669887,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5537,i am remembering your touch feeling your fingers caress my aching palms,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.544001,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.620279,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5538,i start to feel more and more frantic and rushed trying to provide excellent care for my patients and then high tail it home,fear,"{  ""document_tone"": {    ""tones"": []  }}"
5539,im feeling that i will never being disturb by the naughty student at the school anymore,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.734053,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5540,i have a reminder of the joy and peace i feel in his arms i am tortured,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.827768,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5541,i am feeling very virtuous today,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.515488,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.942582,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
5542,i do i feel very impressed with the one who made the story,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.590591,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.509368,        ""tone_id"": ""confident"",        ""tone_name"": ""Confident""      }    ]  }}"
5543,i feel that i have lived long enough i am leaving you with your worries in this sweet cesspool,joy,"{  ""document_tone"": {    ""tones"": []  }}"
5544,i have the capacity for great care and compassion as well as the ability to bite metaphorically speaking when i feel threatened,fear,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.768423,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.579367,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5545,i miss the feeling of someone actually caring about what is going on with me and how i am feeling,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.784108,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      }    ]  }}"
5546,i feel a timid six other times a wise sixty six,fear,"{  ""document_tone"": {    ""tones"": []  }}"
5547,i feel equally morally outraged regardless of whether its michigans or new yorks governor sleeping with prostitutes behind his wifes and daughters backs,anger,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.862286,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.659112,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5548,i feel like i am being punished for the choices i made in the past,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.725138,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.858259,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      }    ]  }}"
5549,i am so incredibly thankful for the temple and for the blessings the promises and especially the feeling that comes over me when i am either inside this amazing building or simply when i drive by,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.930517,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      }    ]  }}"
5550,i feel like my last two classes i didnt simplify instruction enough or do enough of a demonstration because i had many students with blank stares or not applying themselves in the projects,sadness,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.592489,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.797389,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.615352,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5551,i feel myself so honoured,joy,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.78,        ""tone_id"": ""joy"",        ""tone_name"": ""Joy""      },      {        ""score"": 0.822231,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5552,i walk out of the studio feeling exhausted soaking wet with sweat and with a startling clarity of focus and quiet inside,sadness,"{  ""document_tone"": {    ""tones"": []  }}"
5553,im still feeling the effects today in that my body isnt particularly impressed by me at the moment and it feels a but stressed out trying to sort itself out,surprise,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.573456,        ""tone_id"": ""fear"",        ""tone_name"": ""Fear""      },      {        ""score"": 0.560464,        ""tone_id"": ""sadness"",        ""tone_name"": ""Sadness""      },      {        ""score"": 0.620279,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.647986,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
5554,i feel like there are a couple of castanets songs i really liked over the last five or eight years but i feel like ray raposa just got lost in that wave of freak folk that rolled in and crested in like and then got washed back out to sea,love,"{  ""document_tone"": {    ""tones"": [      {        ""score"": 0.679906,        ""tone_id"": ""analytical"",        ""tone_name"": ""Analytical""      },      {        ""score"": 0.542121,        ""tone_id"": ""tentative"",        ""tone_name"": ""Tentative""      }    ]  }}"
